Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
492,415,Q72HH2|Q72HH2_THET2,69.1,82.45,8,1,1,,29270,PhaN OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phaN PE=4 SV=1
521,259,Q72LL5|Q72LL5_THET2,61.7,82.18,9,1,1,,42580,Deoxyguanosinetriphosphate triphosphohydrolase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0044 PE=3 SV=1
520,1133,Q72H94|Q72H94_THET2,61.7,82.13,16,1,1,,21916,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1601 PE=4 SV=1
597,908,Q72LF0|Q72LF0_THET2,61.7,81.68,12,1,1,,27339,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0109 PE=4 SV=1
370,243,sp|Q72KG3|RIMP_THET2,84.4,81.39,13,2,2,,17790,Ribosome maturation factor RimP OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rimP PE=3 SV=1
205,139,sp|P61941|RS12_THET2,98.9,81.25,23,4,4,,14599,30S ribosomal protein S12 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsL PE=1 SV=2
511,284,Q72GZ5|Q72GZ5_THET2,79.3,80.85,4,2,1,,50480,Dihydrolipoyl dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1700 PE=3 SV=1
244,245,sp|P62666|RS6_THET2,98.3,80.74,24,3,3,,11973,30S ribosomal protein S6 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsF PE=1 SV=1
598,377,Q72LF1|Q72LF1_THET2,61.7,80.61,11,1,1,,23559,Methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0108 PE=4 SV=1
313,164,sp|Q72H98|PFKA_THET2,97.3,80.60,7,3,2,,33537,ATP-dependent 6-phosphofructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pfkA PE=3 SV=1
470,427,Q746H9|Q746H9_THET2,77.9,79.89,11,2,1,,16632,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0076 PE=4 SV=1
438,186,sp|Q72KH6|SYD_THET2,84.3,79.34,4,2,2,,66030,Aspartate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aspS PE=3 SV=1
423,235,Q72HF7|Q72HF7_THET2,94.4,77.34,6,2,2,,37344,Peripheral subunit-binding (PSBD) domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1530 PE=3 SV=1
580,229,Q72KI0|Q72KI0_THET2,77.6,76.97,10,1,1,,21916,Membrane metalloprotease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0480 PE=4 SV=1
371,300,sp|Q72L77|RL35_THET2,84.2,75.89,26,3,3,,7484,50S ribosomal protein L35 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmI PE=1 SV=3
486,208,Q72J04|Q72J04_THET2,89.8,75.79,6,2,1,,64554,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0977 PE=1 SV=1
481,263,Q72GE7|Q72GE7_THET2,82.6,75.42,18,2,2,Oxidation (M),30314,2-nitropropane dioxygenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1901 PE=4 SV=1
426,98,Q72HE7|Q72HE7_THET2,89.6,75.11,4,2,2,,59101,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1540 PE=3 SV=1
186,116,sp|Q72GE2|SYR_THET2,77.2,75.04,3,2,1,,66199,Arginine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argS PE=3 SV=1
156,173,sp|Q72J62|Y917_THET2,98.5,74.56,11,5,4,,24183,UPF0173 metal-dependent hydrolase TT_C0917 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0917 PE=3 SV=1
564,126,Q746D7|Q746D7_THET2,75.3,74.41,8,1,1,,30848,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0118 PE=4 SV=1
323,262,Q72IX8|Q72IX8_THET2,80.6,73.83,5,2,1,,30381,Signal peptidase I OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1003 PE=3 SV=1
477,158,sp|Q72H75|GATB_THET2,74.8,73.82,4,1,1,,52264,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatB PE=3 SV=1
475,198,Q72IA2|Q72IA2_THET2,89.2,73.77,3,1,1,,71203,Non-specific serine/threonine protein kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1230 PE=4 SV=1
377,329,Q72GS6|Q72GS6_THET2,79.1,73.67,4,2,1,,56102,Predicted kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1772 PE=4 SV=1
321,246,Q72H97|Q72H97_THET2,81.2,73.52,8,2,1,,29188,Ribosomal RNA small subunit methyltransferase I OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rsmI PE=3 SV=1
147,416,sp|Q72H22|COXX_THET2,86.4,72.58,3,2,1,,65771,Protoheme IX farnesyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ctaB PE=3 SV=1
222,254,Q746M3|Q746M3_THET2,82.3,72.30,12,2,1,,18856,2-dehydro-3-deoxy-phosphogluconate aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0030 PE=3 SV=1
272,57,Q72GY3|Q72GY3_THET2,98.4,72.03,5,3,3,,58014,Metal-dependent carboxypeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1715 PE=1 SV=1
584,1309,sp|Q72JT0|AROE_THET2,65.2,71.88,6,1,1,,28364,Shikimate dehydrogenase (NADP(+)) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aroE PE=3 SV=1
372,380,Q72IF5|Q72IF5_THET2,84.2,71.85,29,2,2,,15393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1177 PE=4 SV=1
216,128,Q72II3|Q72II3_THET2,96.7,71.68,15,3,2,,48826,Adenylosuccinate lyase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1149 PE=3 SV=1
219,1155,Q72HW0|Q72HW0_THET2,83.7,71.67,21,2,1,,9365,SHOCT domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1372 PE=4 SV=1
603,95,sp|Q72GF9|SYP_THET2,61.7,71.22,3,1,1,,54514,Proline--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=proS PE=3 SV=1
524,337,sp|Q72I15|RL24_THET2,61.7,70.95,10,1,1,,12057,50S ribosomal protein L24 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplX PE=1 SV=1
522,205,Q72KP3|Q72KP3_THET2,61.7,70.58,8,1,1,,23457,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0322 PE=4 SV=1
417,309,Q72IM1|Q72IM1_THET2,86.4,69.85,12,2,1,,31051,Periplasmic serine protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1111 PE=4 SV=1
151,52,Q72IP2|Q72IP2_THET2,98.5,68.96,8,5,3,,39016,Succinate dehydrogenase flavoprotein subunit-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1090 PE=4 SV=1
600,392,Q72I81|Q72I81_THET2,61.7,68.79,10,1,1,,15423,BFN domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1251 PE=4 SV=1
496,384,Q72JM8|Q72JM8_THET2,67.5,68.35,8,1,1,,40619,Hypothetical conserved membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0744 PE=4 SV=1
287,321,sp|Q72I12|RL29_THET2,84.3,66.89,24,2,2,,8650,50S ribosomal protein L29 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmC PE=1 SV=1
450,396,Q72I94|Q72I94_THET2,61.7,66.37,11,1,1,,11953,Robl_LC7 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1238 PE=4 SV=1
322,1242,Q72IK2|Q72IK2_THET2,80.9,66.05,6,2,1,,32840,Putative protease IV transmembrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1130 PE=3 SV=1
422,117,Q72L13|Q72L13_THET2,96.4,65.94,8,3,3,Formylation,56427,Nicotinate phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0252 PE=3 SV=1
342,1258,Q72I40|Q72I40_THET2,78.0,65.70,12,2,1,,15871,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1292 PE=4 SV=1
523,1233,sp|Q72GN2|ISPE_THET2,61.7,65.05,8,1,1,,29253,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ispE PE=3 SV=1
525,170,sp|Q72LH1|AROA_THET2,61.7,64.17,3,1,1,,46112,3-phosphoshikimate 1-carboxyvinyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aroA PE=3 SV=1
86,686,#DECOY#Q72L63|Q72L63_THET2,2.4,63.65,1,7,0,Formylation,284946,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0200 PE=4 SV=1
234,15,Q72J15|Q72J15_THET2,98.3,63.22,7,4,3,,41634,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0966 PE=3 SV=1
497,341,sp|P62660|RS19_THET2,61.7,63.14,12,1,1,,10581,30S ribosomal protein S19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsS PE=1 SV=2
601,1267,Q72GY0|Q72GY0_THET2,61.7,62.96,6,1,1,,34315,Oxygen-insesitive NAD(P)H nitroreductase/dihydropteridine reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1718 PE=3 SV=1
452,274,Q72IJ8|Q72IJ8_THET2,61.7,62.12,2,1,1,,72532,Translation elongation and release factors (GTPases) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1134 PE=3 SV=1
602,394,Q72KW1|Q72KW1_THET2,61.7,61.99,5,1,1,,56680,Gamma-glutamyltranspeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0403 PE=4 SV=1
451,334,sp|Q72L49|Y214_THET2,61.7,61.61,12,1,1,,20957,UPF0340 protein TT_C0214 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0214 PE=1 SV=1
223,1316,Q72IP0|Q72IP0_THET2,78.4,60.68,14,2,1,,13711,Succinate dehydrogenase membrane anchor subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1092 PE=4 SV=1
604,1088,Q72I41|Q72I41_THET2,61.7,59.30,11,1,1,,34828,Octaprenyl-diphosphate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1291 PE=3 SV=1
562,67,sp|Q72L85|SYG_THET2,78.1,58.15,2,1,1,,58272,Glycine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glyQS PE=3 SV=1
176,187,Q72GS0|Q72GS0_THET2,82.9,57.85,3,2,1,,47336,NAD(P) transhydrogenase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1778 PE=1 SV=1
398,168,Q72GG2|Q72GG2_THET2,61.7,57.67,3,1,1,,35135,Exopolyphosphatase family protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1886 PE=4 SV=1
427,346,Q72IJ6|Q72IJ6_THET2,86.5,57.50,2,2,1,,89251,Phosphoenolpyruvate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1136 PE=3 SV=1
512,281,sp|Q72J72|VATA_THET2,79.2,57.10,5,2,2,Oxidation (M); Formylation,63660,V-type ATP synthase alpha chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpA PE=3 SV=1
605,1151,Q72JL5|Q72JL5_THET2,61.7,56.98,25,1,1,,12071,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0757 PE=3 SV=1
134,383,Q72JJ4|Q72JJ4_THET2,94.5,56.48,3,5,1,,106033,Sensory transduction histidine kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0778 PE=4 SV=1
606,1137,Q72I75|Q72I75_THET2,61.7,56.08,9,1,1,,17461,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1257 PE=3 SV=1
345,74,Q72GB8|Q72GB8_THET2,94.9,55.86,1,3,2,,198664,Ribonucleoside-diphosphate reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1930 PE=3 SV=1
325,83,Q72IC7|Q72IC7_THET2,78.6,54.93,5,2,2,,38259,Deoxyhypusine synthase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1205 PE=3 SV=1
158,924,#DECOY#Q72JG9|Q72JG9_THET2,88.0,54.19,3,4,0,,72861,Single-stranded-DNA-specific exonuclease RecJ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ecJ PE=3 SV=1
490,399,Q72J01|Q72J01_THET2,73.1,54.18,4,1,1,,28020,Mannose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0980 PE=4 SV=1
352,69,Q72JG4|Q72JG4_THET2,90.1,53.56,2,2,1,,91965,Glycogen phosphorylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0808 PE=3 SV=1
550,220,Q746P1|Q746P1_THET2,75.4,53.49,6,1,1,,26002,Precorrin-4 C11-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0012 PE=3 SV=1
119,648,#DECOY#Q72L33|Q72L33_THET2,93.8,53.13,5,5,0,Oxidation (M),49201,Coproporphyrinogen III oxidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0230 PE=3 SV=1
239,3538,Q72L63|Q72L63_THET2,2.4,52.72,1,4,0,,284946,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0200 PE=4 SV=1
118,400,Q72H38|Q72H38_THET2,95.2,52.12,6,4,0,,40226,Putative ATP/GTP-binding integral membrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1657 PE=4 SV=1
161,850,#DECOY#Q72KQ7|Q72KQ7_THET2,88.5,51.71,3,4,0,,68333,DNA polymerase III epsilon chain-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0461 PE=4 SV=1
148,1073,#DECOY#Q72JX9|Q72JX9_THET2,83.0,51.43,3,4,0,,81798,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0639 PE=4 SV=1
152,676,#DECOY#Q72JG3|Q72JG3_THET2,92.8,51.41,4,4,0,,52715,Trk system potassium uptake protein trkG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trkG PE=4 SV=1
121,412,Q72JH8|Q72JH8_THET2,94.3,50.63,3,4,0,Formylation,69506,Hypothetical membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0794 PE=4 SV=1
607,1857,Q72HK6|Q72HK6_THET2,61.7,50.53,11,1,1,,11326,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1481 PE=4 SV=1
97,340,sp|Q72IH5|TRMN_THET2,96.3,50.35,6,3,1,Formylation,36980,tRNA (guanine(6)-N2)-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trmN PE=1 SV=1
376,1176,#DECOY#sp|Q72J92|SECA_THET2,79.4,50.19,3,4,1,,113939,Protein translocase subunit SecA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=secA PE=3 SV=1
138,588,#DECOY#Q72KF0|Q72KF0_THET2,94.8,49.85,3,4,1,,79678,Multifunctional fusion protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=secD PE=3 SV=1
124,393,Q72G97|Q72G97_THET2,95.3,49.63,4,4,0,,58056,ATP-dependent DNA helicase recG-related protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recG PE=4 SV=1
175,184,Q72GD9|Q72GD9_THET2,92.2,48.92,3,3,1,Formylation,65145,NADH-quinone oxidoreductase chain L OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1909 PE=3 SV=1
453,1138,Q72H01|Q72H01_THET2,61.7,48.57,19,1,1,,13352,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1694 PE=4 SV=1
581,227,Q746P0|Q746P0_THET2,75.1,48.31,3,1,1,,31134,Precorrin-3B C17-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0013 PE=4 SV=1
509,292,Q72L00|Q72L00_THET2,81.1,48.27,7,2,1,,19707,ATP-dependent protease hslV OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hslV PE=3 SV=1
420,460,#DECOY#Q72IG4|Q72IG4_THET2,83.5,48.20,2,2,0,,65314,Putative oligoendopeptidase F protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1168 PE=3 SV=1
399,266,sp|Q72I11|RL16_THET2,61.7,48.12,6,1,1,,15947,50S ribosomal protein L16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplP PE=1 SV=1
454,1143,Q72GJ1|Q72GJ1_THET2,61.7,48.06,7,1,1,,13145,Translation initiation inhibitor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1857 PE=3 SV=1
145,514,#DECOY#Q72IH4|Q72IH4_THET2,92.9,47.79,3,3,0,,59328,Predicted GTPase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1158 PE=4 SV=1
96,265,Q72LF9|Q72LF9_THET2,92.6,47.51,4,4,0,,49831,Oligopeptide transport system permease protein appC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=appC PE=3 SV=1
233,1149,#DECOY#Q72L12|Q72L12_THET2,41.0,47.24,2,4,0,Formylation,130822,Methionine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0253 PE=3 SV=1
436,1566,#DECOY#Q746C5|Q746C5_THET2,42.8,46.83,1,3,1,,194401,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0130 PE=4 SV=1
203,465,#DECOY#sp|Q72IK9|CLPB_THET2,72.8,46.14,2,3,0,,96140,Chaperone protein ClpB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpB PE=3 SV=1
608,336,Q746F1|Q746F1_THET2,61.6,46.08,4,1,1,,27348,CRISPR system Cms endoribonuclease Csm3 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0104 PE=3 SV=1
301,571,Q72L54|Q72L54_THET2,92.1,45.82,4,4,1,Formylation,61925,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0209 PE=4 SV=1
331,1293,Q72KK7|Q72KK7_THET2,67.3,45.81,2,3,0,,94133,Pyruvate  orthophosphate dikinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0304 PE=3 SV=1
285,371,sp|P61500|RECA_THET2,96.4,45.74,5,3,0,,36342,Protein RecA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recA PE=3 SV=1
93,497,Q72JA2|Q72JA2_THET2,94.7,45.56,6,4,0,,38634,Peptidoglycan glycosyltransferase RodA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rodA PE=3 SV=1
218,569,Q746N8|Q746N8_THET2,92.7,45.46,4,3,0,,43900,CbiX protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=cbiX PE=4 SV=1
441,1271,Q72HU3|Q72HU3_THET2,79.0,44.99,3,2,0,,42278,Glycos_transf_1 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1391 PE=4 SV=1
125,1063,Q72JZ1|Q72JZ1_THET2,80.4,44.96,2,3,0,,82088,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0627 PE=4 SV=1
334,1140,Q72I70|Q72I70_THET2,61.6,44.59,5,1,1,,20753,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1262 PE=4 SV=1
215,406,#DECOY#sp|Q72K66|RECX_THET2,96.8,44.59,11,3,0,,15988,Regulatory protein RecX OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recX PE=3 SV=1
159,385,#DECOY#sp|Q72GY6|G6PI_THET2,95.7,44.50,5,3,1,,45874,Glucose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgi PE=3 SV=2
127,1372,#DECOY#Q72KF1|Q72KF1_THET2,71.8,44.48,2,3,0,,95161,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0344 PE=4 SV=1
279,1219,Q746F3|Q746F3_THET2,76.1,44.31,2,3,0,,90249,CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0102 PE=3 SV=1
202,669,#DECOY#Q72J77|Q72J77_THET2,90.1,44.15,3,4,1,,85789,ATP-dependent DNA helicase RecG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recG PE=3 SV=1
248,701,#DECOY#Q72HU3|Q72HU3_THET2,91.0,44.09,4,3,0,,42278,Glycos_transf_1 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1391 PE=4 SV=1
278,1573,#DECOY#Q72J29|Q72J29_THET2,82.4,44.09,2,3,0,,75924,Transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0952 PE=4 SV=1
264,363,#DECOY#sp|Q72HM6|RPOC_THET2,96.7,43.98,3,4,3,Formylation,170717,DNA-directed RNA polymerase subunit beta' OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoC PE=3 SV=2
251,319,Q72H67|Q72H67_THET2,79.6,43.90,7,2,1,,32564,Maltose transport system permease protein malF OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=malF PE=3 SV=1
367,770,#DECOY#Q72GW9|Q72GW9_THET2,88.5,43.76,3,3,0,,56096,Probable cytosol aminopeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pepA PE=3 SV=1
110,611,#DECOY#Q72KF9|Q72KF9_THET2,91.4,43.76,2,3,0,,71815,Cation-transporting ATPase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0354 PE=3 SV=1
183,642,#DECOY#Q72LC0|Q72LC0_THET2,93.9,43.45,5,3,0,,33086,Sodium bicarbonate cotransporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0139 PE=4 SV=1
122,1029,#DECOY#Q746B7|Q746B7_THET2,82.6,43.42,2,3,1,,113613,Sulfur carrier protein FdhD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fdhD PE=3 SV=1
324,1608,#DECOY#Q72IL8|Q72IL8_THET2,80.1,43.23,7,2,0,,16946,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1114 PE=4 SV=1
