Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
324,254,Q746M3|Q746M3_THET2,98.4,112.16,20,3,3,,18856,2-dehydro-3-deoxy-phosphogluconate aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0030 PE=3 SV=1
269,204,Q72JQ3|Q72JQ3_THET2,98.4,108.43,21,3,3,,24393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0715 PE=4 SV=1
274,247,Q72GE0|Q72GE0_THET2,98.1,107.64,5,3,2,,49193,NADH-quinone oxidoreductase chain M OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1908 PE=3 SV=1
525,384,Q72JM8|Q72JM8_THET2,68.0,107.50,6,1,1,,40619,Hypothetical conserved membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0744 PE=4 SV=1
231,298,Q72GR8|Q72GR8_THET2,97.9,107.35,8,4,4,Formylation,39972,NAD/NADP transhydrogenase alpha subunit 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1780 PE=1 SV=1
96,173,sp|Q72J62|Y917_THET2,99.1,107.34,29,12,10,,24183,UPF0173 metal-dependent hydrolase TT_C0917 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0917 PE=3 SV=1
228,341,sp|P62660|RS19_THET2,98.4,106.78,28,3,3,,10581,30S ribosomal protein S19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsS PE=1 SV=2
444,288,Q72H50|Q72H50_THET2,82.2,106.56,14,2,1,,26920,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1645 PE=3 SV=1
400,317,Q72GC5|Q72GC5_THET2,80.8,106.10,12,2,2,,24333,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1923 PE=4 SV=1
415,232,sp|Q72I39|REX_THET2,84.4,105.84,15,2,2,,23222,Redox-sensing transcriptional repressor Rex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rex PE=1 SV=1
266,142,Q72G73|Q72G73_THET2,98.6,105.41,5,4,3,,76800,Endopeptidase La OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1975 PE=3 SV=1
265,122,sp|Q72KF7|SYN_THET2,98.7,104.72,7,4,4,,50759,Asparagine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=asnS PE=3 SV=1
164,235,Q72HF7|Q72HF7_THET2,98.4,104.50,8,3,3,,37344,Peripheral subunit-binding (PSBD) domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1530 PE=3 SV=1
277,251,Q72L35|Q72L35_THET2,96.8,104.47,4,3,2,,60866,Isopentenyl-diphosphate delta-isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0228 PE=4 SV=1
534,882,Q72HI0|Q72HI0_THET2,63.4,104.41,12,1,1,,19714,Flavoredoxin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1507 PE=1 SV=1
338,282,Q72LA9|Q72LA9_THET2,97.1,104.36,7,3,1,,47116,Probable glycine dehydrogenase (decarboxylating) subunit 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gcvPA PE=3 SV=1
191,313,sp|Q72I22|RL30_THET2,98.3,103.42,42,4,4,,6785,50S ribosomal protein L30 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmD PE=1 SV=1
399,351,Q72KJ4|Q72KJ4_THET2,81.7,102.55,5,2,1,,48370,Pili assembly protein pilC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilC PE=3 SV=1
419,240,Q72J82|Q72J82_THET2,84.4,102.31,5,2,2,,57194,4-alpha-glucanotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0897 PE=3 SV=1
160,245,sp|P62666|RS6_THET2,99.0,102.24,41,6,6,,11973,30S ribosomal protein S6 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsF PE=1 SV=1
280,1136,sp|Q72ID6|RPOZ_THET2,84.4,102.11,23,2,2,,11517,DNA-directed RNA polymerase subunit omega OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoZ PE=3 SV=1
341,197,Q72J60|Q72J60_THET2,96.0,101.92,5,3,1,,69112,Acetyl-coenzyme A synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0919 PE=3 SV=1
542,548,Q72H51|Q72H51_THET2,61.7,100.41,5,1,1,,52143,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1644 PE=4 SV=1
308,349,Q72GP0|Q72GP0_THET2,97.1,100.03,16,3,2,Carbamidomethylation,19364,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1808 PE=4 SV=1
229,300,sp|Q72L77|RL35_THET2,98.3,98.35,38,4,4,,7484,50S ribosomal protein L35 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmI PE=1 SV=3
416,250,Q72H80|Q72H80_THET2,84.4,98.16,18,2,2,,24402,Hypothetical exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1615 PE=4 SV=1
153,226,Q72JJ6|Q72JJ6_THET2,98.9,97.76,5,6,3,,86927,Putative cation-transporting ATPase pacL OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pacL PE=4 SV=1
226,219,sp|Q72LG3|FENR_THET2,98.7,97.49,11,4,4,,36177,Ferredoxin--NADP reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0096 PE=3 SV=1
281,339,Q72H03|Q72H03_THET2,84.4,96.61,15,2,2,,15599,Universal stress protein family OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1692 PE=3 SV=1
117,233,sp|Q72HR3|RL27_THET2,98.4,96.19,27,5,4,,9480,50S ribosomal protein L27 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmA PE=1 SV=3
273,255,Q72I34|Q72I34_THET2,98.2,96.15,16,4,4,,18002,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1298 PE=4 SV=1
440,1121,Q72HU9|Q72HU9_THET2,83.3,95.68,17,2,1,,12462,Thioredoxin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1385 PE=1 SV=1
403,314,sp|Q72GV5|RL9_THET2,69.0,94.76,17,1,1,,16411,50S ribosomal protein L9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplI PE=1 SV=1
212,153,sp|Q72LB1|GCST_THET2,98.7,93.67,11,4,2,,37884,Aminomethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gcvT PE=3 SV=1
282,344,sp|P62661|RS20_THET2,84.3,93.28,17,3,3,,11689,30S ribosomal protein S20 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsT PE=1 SV=2
261,225,Q746A9|Q746A9_THET2,98.8,92.86,8,4,4,,46023,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0146 PE=4 SV=1
181,184,Q72GD9|Q72GD9_THET2,98.9,91.44,5,5,4,,65145,NADH-quinone oxidoreductase chain L OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1909 PE=3 SV=1
417,302,sp|Q72JU7|RIMM_THET2,84.4,90.63,14,2,2,,18043,Ribosome maturation factor RimM OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rimM PE=3 SV=1
203,491,Q72J68|Q72J68_THET2,91.4,90.17,23,3,3,,9836,V-type sodium ATP synthase subunit K Homolog OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0911 PE=3 SV=1
431,354,Q72HZ8|Q72HZ8_THET2,84.1,90.11,5,2,2,,40101,Carboxypeptidase G2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1334 PE=4 SV=1
339,284,Q72GZ5|Q72GZ5_THET2,96.9,89.62,5,3,2,,50480,Dihydrolipoyl dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1700 PE=3 SV=1
202,126,Q746D7|Q746D7_THET2,98.9,89.41,14,5,4,,30848,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0118 PE=4 SV=1
315,868,sp|P62030|GCSPB_THET2,89.9,89.30,4,2,1,,52629,Probable glycine dehydrogenase (decarboxylating) subunit 2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gcvPB PE=3 SV=1
449,171,Q72J58|Q72J58_THET2,80.2,89.19,4,2,2,,39063,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0921 PE=4 SV=1
193,265,Q72LF9|Q72LF9_THET2,97.2,89.18,6,4,1,,49831,Oligopeptide transport system permease protein appC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=appC PE=3 SV=1
224,304,Q72GH8|Q72GH8_THET2,98.8,89.12,10,4,4,Carbamidomethylation,35031,Branched-chain-amino-acid aminotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ilvE PE=3 SV=1
541,1131,Q72JD9|Q72JD9_THET2,61.7,88.95,9,1,1,,20640,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0833 PE=4 SV=1
418,1137,Q72I75|Q72I75_THET2,84.4,88.59,16,2,2,,17461,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1257 PE=3 SV=1
545,454,Q72KA2|Q72KA2_THET2,61.7,86.84,4,1,1,,40728,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0545 PE=4 SV=1
263,178,Q72GC1|Q72GC1_THET2,98.8,86.59,16,4,3,,26348,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1927 PE=4 SV=1
330,252,Q72JC7|Q72JC7_THET2,98.3,85.71,16,3,3,,19133,Acetolactate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0851 PE=3 SV=1
262,267,Q746H7|Q746H7_THET2,98.8,85.59,6,4,4,,69108,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0078 PE=4 SV=1
544,926,sp|Q72JE9|DEOC_THET2,61.7,85.30,7,1,1,,23249,Deoxyribose-phosphate aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=deoC PE=3 SV=1
331,196,sp|Q72HM1|RNY_THET2,98.3,84.39,7,3,3,,64623,Ribonuclease Y OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rny PE=3 SV=1
425,297,sp|P62663|RS3_THET2,84.4,83.23,8,2,2,,26701,30S ribosomal protein S3 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsC PE=1 SV=2
340,446,Q72K07|Q72K07_THET2,96.3,83.20,10,3,2,,38542,Sugar transport ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0611 PE=4 SV=1
238,190,Q72IN6|Q72IN6_THET2,81.4,82.61,5,3,2,,34524,ABC transporter permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1096 PE=4 SV=1
264,207,Q72LC4|Q72LC4_THET2,98.8,82.52,8,4,4,,41824,Probable coenzyme F390 synthetase/phenylaceate-CoA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0135 PE=4 SV=1
420,229,Q72KI0|Q72KI0_THET2,84.4,82.30,11,2,2,,21916,Membrane metalloprotease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0480 PE=4 SV=1
424,268,Q72HC4|Q72HC4_THET2,84.4,81.95,8,2,2,,28281,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1571 PE=4 SV=1
543,1494,Q72KA8|Q72KA8_THET2,61.7,81.14,19,1,1,,14657,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0539 PE=3 SV=1
336,333,Q72IR6|Q72IR6_THET2,97.7,80.53,35,3,3,,7748,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1066 PE=1 SV=1
429,457,Q746K9|Q746K9_THET2,84.3,80.48,11,2,2,,22690,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0044 PE=4 SV=1
490,757,Q72IS4|Q72IS4_THET2,61.7,79.45,8,1,1,,15950,Cytochrome c-552 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1058 PE=4 SV=1
190,273,Q72KI3|Q72KI3_THET2,98.7,79.44,15,4,3,,22725,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
548,348,Q72IP8|Q72IP8_THET2,61.7,78.38,5,1,1,,27818,Sec-independent protein tatD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tatD PE=4 SV=1
275,283,sp|P61728|RISB_THET2,98.0,77.73,13,4,2,,16647,6 7-dimethyl-8-ribityllumazine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ribH PE=3 SV=1
305,266,sp|Q72I11|RL16_THET2,98.6,77.60,17,3,3,,15947,50S ribosomal protein L16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplP PE=1 SV=1
284,376,sp|Q72JT9|SYK_THET2,83.1,77.40,4,2,2,,56921,Lysine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lysS PE=3 SV=1
283,343,Q72GT2|Q72GT2_THET2,83.6,77.18,10,2,2,,20269,Hypoxanthine phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1766 PE=3 SV=1
350,227,Q746P0|Q746P0_THET2,84.4,76.95,7,2,2,,31134,Precorrin-3B C17-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0013 PE=4 SV=1
391,427,Q746H9|Q746H9_THET2,78.6,76.52,8,1,1,,16632,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0076 PE=4 SV=1
335,188,sp|Q72JN9|THYX_THET2,98.0,76.00,9,3,2,,31007,Flavin-dependent thymidylate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=thyX PE=3 SV=1
179,280,sp|Q72GD5|NUOH_THET2,97.4,75.93,7,3,2,,41009,NADH-quinone oxidoreductase subunit H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoH PE=3 SV=1
177,202,sp|Q72K55|SPEE_THET2,99.0,75.70,13,5,4,,36006,Polyamine aminopropyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=speE PE=3 SV=1
286,403,Q72I46|Q72I46_THET2,79.2,75.38,5,2,1,,48954,Maltose transport system permease protein malG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=malG PE=3 SV=1
447,375,Q72HL2|Q72HL2_THET2,81.0,75.02,12,2,1,,17287,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1475 PE=4 SV=1
390,1258,Q72I40|Q72I40_THET2,78.7,74.70,8,1,1,,15871,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1292 PE=4 SV=1
230,311,sp|P61502|SODM_THET2,98.3,74.67,12,4,4,,23230,Superoxide dismutase [Mn] OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=sodA PE=3 SV=2
272,279,Q72J25|Q72J25_THET2,98.3,74.12,7,3,3,,43450,Protease Do OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0956 PE=3 SV=1
439,318,Q72KU7|Q72KU7_THET2,83.7,74.03,7,2,2,,25950,3-oxoacyl-[acyl-carrier protein] reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0394 PE=4 SV=1
549,396,Q72I94|Q72I94_THET2,61.7,73.59,11,1,1,,11953,Robl_LC7 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1238 PE=4 SV=1
436,206,Q72HJ4|Q72HJ4_THET2,83.8,73.57,5,2,2,,51635,Anthranilate synthase component 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trpE PE=3 SV=1
546,467,Q72LJ6|Q72LJ6_THET2,61.7,73.53,5,1,1,,32073,Sugar kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0063 PE=3 SV=1
446,155,sp|Q72GY6|G6PI_THET2,81.3,72.57,4,2,2,,45874,Glucose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgi PE=3 SV=2
356,1180,sp|P62041|Y469_THET2,82.0,72.19,13,2,2,,26664,Probable transcriptional regulatory protein TT_C0469 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0469 PE=3 SV=1
421,231,Q72JY8|Q72JY8_THET2,84.4,71.55,7,2,2,,32647,Putative fructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0630 PE=4 SV=1
443,740,Q72IU1|Q72IU1_THET2,82.2,71.48,8,2,1,,25622,Heme exporter protein C OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1041 PE=3 SV=1
445,242,sp|Q72GU2|ODBB_THET2,81.9,71.41,6,2,2,,35083,2-oxoisovalerate dehydrogenase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1756 PE=3 SV=1
352,1147,sp|Q72IU3|CCME_THET2,84.2,71.21,19,2,2,,15892,Cytochrome c-type biogenesis protein CcmE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ccmE PE=3 SV=1
423,198,Q72IA2|Q72IA2_THET2,84.4,70.47,3,2,2,,71203,Non-specific serine/threonine protein kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1230 PE=4 SV=1
249,364,Q72I98|Q72I98_THET2,81.8,69.57,4,2,0,,30537,Delta-aminolevulinic acid dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1234 PE=3 SV=1
355,380,Q72IF5|Q72IF5_THET2,82.7,69.48,10,2,1,,15393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1177 PE=4 SV=1
532,210,Q72G79|Q72G79_THET2,79.2,69.43,3,1,1,,35855,Oxidoreductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1969 PE=3 SV=1
547,463,sp|Q72H81|DXS_THET2,61.7,69.22,4,1,1,,67537,1-deoxy-D-xylulose-5-phosphate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dxs PE=3 SV=1
426,671,sp|Q72J23|RRAAH_THET2,84.4,68.64,12,2,2,,17301,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0958 PE=3 SV=1
398,347,sp|Q72IA8|PTH_THET2,81.8,67.06,14,2,1,Formylation,20179,Peptidyl-tRNA hydrolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pth PE=3 SV=1
489,399,Q72J01|Q72J01_THET2,61.7,66.99,6,1,1,,28020,Mannose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0980 PE=4 SV=1
441,276,Q72H40|Q72H40_THET2,82.5,66.51,11,2,1,,21977,Putative isochorismatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1655 PE=4 SV=1
205,239,Q72JM0|Q72JM0_THET2,98.7,65.59,5,4,3,Carbamidomethylation,74386,Iron-sulfur binding reductase  putative OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0752 PE=4 SV=1
388,346,Q72IJ6|Q72IJ6_THET2,89.6,65.53,2,2,1,,89251,Phosphoenolpyruvate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1136 PE=3 SV=1
553,1650,Q72L80|Q72L80_THET2,61.7,64.53,8,1,1,,14638,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0180 PE=4 SV=1
557,306,Q72HD3|Q72HD3_THET2,61.7,63.63,5,1,1,,20878,Corrinoid adenosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1560 PE=3 SV=1
310,272,Q72JH7|Q72JH7_THET2,95.8,63.58,8,2,2,,27801,Amino acid ABC transporter  ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0795 PE=4 SV=1
192,365,Q72KX0|Q72KX0_THET2,97.6,63.37,6,5,0,,40987,Acetyl-CoA acetyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0330 PE=3 SV=1
430,540,Q72L78|Q72L78_THET2,84.1,63.26,9,2,2,Oxidation (M),27118,Enoyl-CoA hydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0182 PE=3 SV=1
555,290,Q72JJ2|Q72JJ2_THET2,61.7,62.91,4,1,1,,26820,Electron transfer flavoprotein beta-subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0780 PE=4 SV=1
550,360,Q72KU5|Q72KU5_THET2,61.7,62.87,6,1,1,,42679,Putative exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0396 PE=4 SV=1
204,686,#DECOY#Q72L63|Q72L63_THET2,46.5,62.76,1,5,0,,284946,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0200 PE=4 SV=1
309,269,Q72JC6|Q72JC6_THET2,97.0,62.60,4,3,2,,60990,Acetolactate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0852 PE=3 SV=1
345,137,Q72K32|Q72K32_THET2,95.1,62.25,4,3,1,,56832,D-3-phosphoglycerate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0586 PE=3 SV=1
551,866,Q72HX9|Q72HX9_THET2,61.7,61.79,4,1,1,,32679,Mechanosensitive ion channel OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1353 PE=3 SV=1
361,613,Q72HW1|Q72HW1_THET2,77.6,60.72,2,2,1,,73924,Copper-exporting ATPase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1371 PE=3 SV=1
428,238,sp|P62655|RS13_THET2,84.3,60.68,13,2,2,,14305,30S ribosomal protein S13 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsM PE=1 SV=2
373,1140,Q72I70|Q72I70_THET2,61.7,60.65,5,2,2,,20753,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1262 PE=4 SV=1
196,400,Q72H38|Q72H38_THET2,96.6,60.19,5,3,0,,40226,Putative ATP/GTP-binding integral membrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1657 PE=4 SV=1
332,117,Q72L13|Q72L13_THET2,98.3,60.16,5,3,3,,56427,Nicotinate phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0252 PE=3 SV=1
552,312,Q72GU5|Q72GU5_THET2,61.7,59.62,3,1,1,,48855,Dihydrolipoyl dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1753 PE=3 SV=1
435,397,Q72HY1|Q72HY1_THET2,83.9,59.50,17,2,1,,14526,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1351 PE=3 SV=1
