Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
147,15,Q72J15|Q72J15_THET2,98.4,88.97,9,5,4,,41634,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0966 PE=3 SV=1
138,280,sp|Q72GD5|NUOH_THET2,97.5,88.22,9,3,2,,41009,NADH-quinone oxidoreductase subunit H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoH PE=3 SV=1
248,216,Q72IL6|Q72IL6_THET2,82.0,87.81,19,3,3,,15827,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1116 PE=3 SV=1
177,247,Q72GE0|Q72GE0_THET2,97.6,87.50,6,4,1,,49193,NADH-quinone oxidoreductase chain M OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1908 PE=3 SV=1
601,786,Q72KD5|Q72KD5_THET2,70.3,87.44,16,1,1,,20340,Phosphohydrolase (MutT/nudix family protein) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mutT PE=3 SV=1
399,191,Q72H24|Q72H24_THET2,81.1,86.40,3,2,1,,89156,Cytochrome c oxidase polypeptide I+III OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1671 PE=3 SV=1
174,187,Q72GS0|Q72GS0_THET2,98.4,86.26,7,4,3,,47336,NAD(P) transhydrogenase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1778 PE=1 SV=1
526,314,sp|Q72GV5|RL9_THET2,61.8,86.18,17,1,1,,16411,50S ribosomal protein L9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplI PE=1 SV=1
517,382,Q72J05|Q72J05_THET2,78.0,86.08,4,1,1,,67880,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0976 PE=1 SV=1
359,196,sp|Q72HM1|RNY_THET2,91.8,85.78,7,2,1,,64623,Ribonuclease Y OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rny PE=3 SV=1
465,381,Q72L88|Q72L88_THET2,81.0,85.38,8,2,1,,36317,TRAM domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0172 PE=4 SV=1
241,328,Q72KQ9|Q72KQ9_THET2,97.9,85.37,11,4,1,,31038,Phosphoribosylglycinamide formyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purN PE=3 SV=1
361,281,sp|Q72J72|VATA_THET2,88.9,85.19,5,2,2,Formylation,63660,V-type ATP synthase alpha chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpA PE=3 SV=1
218,428,Q72KE3|Q72KE3_THET2,77.5,85.11,7,2,1,,38130,Membrane metalloprotease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0503 PE=3 SV=1
450,288,Q72H50|Q72H50_THET2,98.3,85.09,26,3,3,,26920,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1645 PE=3 SV=1
631,424,Q72HL0|Q72HL0_THET2,61.7,84.21,7,1,1,,37681,Endolytic murein transglycosylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mltG PE=3 SV=1
560,1133,Q72H94|Q72H94_THET2,61.7,84.08,16,1,1,,21916,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1601 PE=4 SV=1
523,198,Q72IA2|Q72IA2_THET2,66.8,83.71,3,1,1,,71203,Non-specific serine/threonine protein kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1230 PE=4 SV=1
453,323,Q72I91|Q72I91_THET2,94.8,83.67,6,3,2,Formylation,69598,Acylamino-acid-releasing enzyme OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1241 PE=4 SV=1
330,253,Q72IU5|Q72IU5_THET2,84.4,83.60,15,2,2,,20665,CcmG protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ccmG PE=4 SV=1
515,301,Q72KL0|Q72KL0_THET2,88.9,82.42,10,2,1,,27677,Short chain dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0301 PE=3 SV=1
632,1267,Q72GY0|Q72GY0_THET2,61.7,82.32,6,1,1,,34315,Oxygen-insesitive NAD(P)H nitroreductase/dihydropteridine reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1718 PE=3 SV=1
373,186,sp|Q72KH6|SYD_THET2,90.4,82.07,4,2,2,,66030,Aspartate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aspS PE=3 SV=1
630,1728,sp|Q72L15|CLPP_THET2,61.7,81.83,17,1,1,,21393,ATP-dependent Clp protease proteolytic subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpP PE=3 SV=2
115,1258,Q72I40|Q72I40_THET2,79.2,81.24,12,2,1,,15871,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1292 PE=4 SV=1
107,265,Q72LF9|Q72LF9_THET2,97.2,81.19,7,5,1,,49831,Oligopeptide transport system permease protein appC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=appC PE=3 SV=1
201,224,Q72IZ1|Q72IZ1_THET2,93.2,80.52,3,3,1,,89094,DNA gyrase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gyrA PE=3 SV=1
489,419,Q72L89|Q72L89_THET2,61.7,80.26,6,2,2,,39325,N(4)-bis(aminopropyl)spermidine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=bpsA PE=1 SV=1
459,286,sp|Q72IW9|HICDH_THET2,84.1,79.23,7,2,2,,35922,Homoisocitrate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hicd PE=1 SV=1
142,233,sp|Q72HR3|RL27_THET2,98.7,78.92,33,4,3,,9480,50S ribosomal protein L27 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmA PE=1 SV=3
199,387,sp|Q72LP2|LGT_THET2,94.7,77.19,7,2,1,,32152,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lgt PE=3 SV=1
633,208,Q72J04|Q72J04_THET2,61.7,77.19,5,1,1,,64554,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0977 PE=1 SV=1
561,1851,Q72GI0|Q72GI0_THET2,61.7,77.05,22,1,1,,9241,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1868 PE=4 SV=1
634,158,sp|Q72H75|GATB_THET2,61.7,76.67,4,1,1,,52264,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatB PE=3 SV=1
401,262,Q72IX8|Q72IX8_THET2,80.3,75.94,5,3,2,,30381,Signal peptidase I OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1003 PE=3 SV=1
595,360,Q72KU5|Q72KU5_THET2,89.0,75.88,7,1,1,,42679,Putative exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0396 PE=4 SV=1
175,412,Q72JH8|Q72JH8_THET2,96.3,75.81,4,3,1,,69506,Hypothetical membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0794 PE=4 SV=1
488,283,sp|P61728|RISB_THET2,61.7,75.56,15,1,1,,16647,6 7-dimethyl-8-ribityllumazine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ribH PE=3 SV=1
202,246,Q72H97|Q72H97_THET2,92.1,74.88,8,2,1,,29188,Ribosomal RNA small subunit methyltransferase I OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rsmI PE=3 SV=1
458,1143,Q72GJ1|Q72GJ1_THET2,84.4,74.74,17,2,2,,13145,Translation initiation inhibitor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1857 PE=3 SV=1
163,320,Q72IB9|Q72IB9_THET2,98.6,74.22,8,5,4,,57066,Delta-1-pyrroline-5-carboxylate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1213 PE=1 SV=1
452,172,Q72KR1|Q72KR1_THET2,96.6,74.09,11,3,2,,29390,Fumarylacetoacetate hydrolase family protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0457 PE=4 SV=1
464,1242,Q72IK2|Q72IK2_THET2,81.1,73.84,6,2,1,,32840,Putative protease IV transmembrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1130 PE=3 SV=1
562,295,Q72LQ5|Q72LQ5_THET2,61.7,73.40,11,1,1,Carbamidomethylation,19138,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0003 PE=4 SV=1
250,416,sp|Q72H22|COXX_THET2,78.1,73.01,3,2,1,,65771,Protoheme IX farnesyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ctaB PE=3 SV=1
391,273,Q72KI3|Q72KI3_THET2,84.4,71.71,9,2,2,,22725,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
185,364,Q72I98|Q72I98_THET2,80.1,71.59,4,2,0,,30537,Delta-aminolevulinic acid dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1234 PE=3 SV=1
395,931,Q746P2|Q746P2_THET2,82.0,70.63,12,2,1,,24251,Precorrin-2 C20-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0011 PE=3 SV=1
490,1136,sp|Q72ID6|RPOZ_THET2,61.7,70.36,12,1,1,,11517,DNA-directed RNA polymerase subunit omega OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoZ PE=3 SV=1
422,895,Q72IA0|Q72IA0_THET2,92.5,69.65,7,2,1,,64392,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1232 PE=4 SV=1
635,1151,Q72JL5|Q72JL5_THET2,61.7,68.44,25,1,1,,12071,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0757 PE=3 SV=1
467,476,Q72L74|Q72L74_THET2,79.0,67.86,3,2,1,,59468,Glycerol-3-phosphate acyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=plsY PE=3 SV=1
593,452,Q72K14|Q72K14_THET2,70.5,67.84,4,1,1,Oxidation (M),72214,PaaZ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=paaZ PE=4 SV=1
514,231,Q72JY8|Q72JY8_THET2,90.5,67.34,6,2,1,,32647,Putative fructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0630 PE=4 SV=1
463,164,sp|Q72H98|PFKA_THET2,81.3,67.10,5,2,1,,33537,ATP-dependent 6-phosphofructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pfkA PE=3 SV=1
492,170,sp|Q72LH1|AROA_THET2,61.7,66.20,3,1,1,,46112,3-phosphoshikimate 1-carboxyvinyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aroA PE=3 SV=1
291,321,sp|Q72I12|RL29_THET2,84.3,66.13,24,2,2,,8650,50S ribosomal protein L29 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmC PE=1 SV=1
396,285,sp|Q72JR7|TAL_THET2,81.8,65.95,8,2,1,,24093,Probable transaldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tal PE=3 SV=1
321,394,Q72KW1|Q72KW1_THET2,95.8,65.84,6,3,1,,56680,Gamma-glutamyltranspeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0403 PE=4 SV=1
614,214,Q72GB7|Q72GB7_THET2,63.0,64.59,1,1,1,,92789,DNA topoisomerase 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=topA PE=3 SV=1
565,337,sp|Q72I15|RL24_THET2,61.7,64.55,10,1,1,,12057,50S ribosomal protein L24 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplX PE=1 SV=1
518,436,Q72HE8|Q72HE8_THET2,77.4,64.17,11,2,1,,32393,Beta-ureidopropionase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1539 PE=4 SV=1
358,83,Q72IC7|Q72IC7_THET2,98.8,63.96,10,4,3,,38259,Deoxyhypusine synthase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1205 PE=3 SV=1
491,341,sp|P62660|RS19_THET2,61.7,62.92,12,1,1,,10581,30S ribosomal protein S19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsS PE=1 SV=2
563,310,Q72KM3|Q72KM3_THET2,61.7,62.32,7,1,1,,24228,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0384 PE=4 SV=1
564,357,Q72JR4|Q72JR4_THET2,61.7,62.23,4,1,1,,31043,Cell division protein FtsX OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ftsX PE=3 SV=1
599,372,Q72IW8|Q72IW8_THET2,74.0,61.30,6,1,1,,41399,Pilus-associated protein pilM OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilM PE=1 SV=1
527,508,Q72JF3|Q72JF3_THET2,61.7,60.90,5,1,1,,75924,Penicillin-insensitive transglycosylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0819 PE=4 SV=1
636,663,Q72KF5|Q72KF5_THET2,61.7,60.52,7,1,1,,31578,Phenazine biosynthesis protein phzF OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phzF PE=4 SV=1
181,258,Q72I43|Q72I43_THET2,97.9,60.21,20,4,2,,39576,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1289 PE=4 SV=1
394,1155,Q72HW0|Q72HW0_THET2,83.9,59.77,21,2,1,,9365,SHOCT domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1372 PE=4 SV=1
392,245,sp|P62666|RS6_THET2,84.1,59.45,16,2,2,,11973,30S ribosomal protein S6 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsF PE=1 SV=1
495,333,Q72IR6|Q72IR6_THET2,61.6,59.40,12,1,1,,7748,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1066 PE=1 SV=1
402,251,Q72L35|Q72L35_THET2,78.8,58.34,3,2,1,,60866,Isopentenyl-diphosphate delta-isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0228 PE=4 SV=1
149,153,sp|Q72LB1|GCST_THET2,94.7,58.10,6,3,1,,37884,Aminomethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gcvT PE=3 SV=1
637,878,sp|Q72JQ1|MURD_THET2,61.7,57.49,8,1,1,,45323,UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=murD PE=3 SV=1
146,850,#DECOY#Q72KQ7|Q72KQ7_THET2,90.3,57.19,4,5,0,,68333,DNA polymerase III epsilon chain-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0461 PE=4 SV=1
566,339,Q72H03|Q72H03_THET2,61.7,56.90,9,1,1,,15599,Universal stress protein family OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1692 PE=3 SV=1
439,866,Q72HX9|Q72HX9_THET2,76.6,56.57,4,1,1,,32679,Mechanosensitive ion channel OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1353 PE=3 SV=1
393,358,Q72L69|Q72L69_THET2,84.1,56.04,6,2,2,,30369,Purine nucleoside phosphorylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0194 PE=3 SV=1
460,1180,sp|P62041|Y469_THET2,82.2,55.73,13,2,2,,26664,Probable transcriptional regulatory protein TT_C0469 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0469 PE=3 SV=1
597,67,sp|Q72L85|SYG_THET2,78.8,55.68,2,1,1,,58272,Glycine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glyQS PE=3 SV=1
323,128,Q72II3|Q72II3_THET2,95.3,55.51,6,3,1,,48826,Adenylosuccinate lyase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1149 PE=3 SV=1
612,737,Q72KT0|Q72KT0_THET2,70.3,54.99,7,1,1,,39999,L-ribulose-phosphate 4-epimerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0412 PE=4 SV=1
454,798,#DECOY#Q746N9|Q746N9_THET2,94.5,54.81,4,3,0,,38716,CbiG protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=cbiG PE=4 SV=1
602,399,Q72J01|Q72J01_THET2,66.8,54.78,4,1,1,,28020,Mannose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0980 PE=4 SV=1
145,471,#DECOY#Q746K5|Q746K5_THET2,95.5,54.63,5,5,0,,54888,Nucleoside-diphosphate-sugar epimerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0048 PE=4 SV=1
276,465,#DECOY#sp|Q72IK9|CLPB_THET2,82.4,54.60,2,4,0,,96140,Chaperone protein ClpB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpB PE=3 SV=1
613,195,Q72KB3|Q72KB3_THET2,70.2,54.55,2,1,1,,85336,3-hydroxyacyl-CoA dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0534 PE=4 SV=1
638,305,Q72I57|Q72I57_THET2,61.7,54.41,5,1,1,,26006,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1275 PE=4 SV=1
615,1139,Q72JL3|Q72JL3_THET2,61.7,53.81,5,1,1,,17764,Biotin carboxyl carrier protein of acetyl-CoA carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0759 PE=4 SV=1
603,111,sp|Q72JT2|FLOA_THET2,61.9,53.60,4,1,1,,34868,Flotillin-like protein FloA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=floA PE=3 SV=1
493,266,sp|Q72I11|RL16_THET2,61.7,53.01,6,1,1,,15947,50S ribosomal protein L16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplP PE=1 SV=1
182,393,Q72G97|Q72G97_THET2,95.9,52.77,4,4,0,,58056,ATP-dependent DNA helicase recG-related protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recG PE=4 SV=1
256,1322,Q72HK1|Q72HK1_THET2,70.2,52.59,2,4,0,,101705,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1486 PE=4 SV=1
275,686,#DECOY#Q72L63|Q72L63_THET2,16.1,52.12,1,4,0,,284946,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0200 PE=4 SV=1
226,413,Q72L01|Q72L01_THET2,63.1,52.04,3,2,1,,46513,ATP-dependent hsl protease ATP-binding subunit hslU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hslU PE=3 SV=1
193,356,Q72KN4|Q72KN4_THET2,92.7,51.99,5,4,1,,117193,Acriflavin resistance protein B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0377 PE=4 SV=1
255,1391,Q72IC8|Q72IC8_THET2,70.2,51.85,2,4,0,,102846,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1204 PE=4 SV=1
302,904,#DECOY#Q746C7|Q746C7_THET2,6.0,51.37,1,3,0,,186468,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0128 PE=4 SV=1
325,383,Q72JJ4|Q72JJ4_THET2,88.5,50.89,2,4,0,Formylation,106033,Sensory transduction histidine kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0778 PE=4 SV=1
168,1389,#DECOY#Q72JY9|Q72JY9_THET2,70.7,50.66,2,4,0,,101323,HD-hydrolase domain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0629 PE=4 SV=1
611,553,Q72H45|Q72H45_THET2,73.0,50.63,13,1,1,,25525,Sulfite dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1650 PE=4 SV=1
639,1137,Q72I75|Q72I75_THET2,61.7,50.60,9,1,1,,17461,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1257 PE=3 SV=1
345,1316,Q72IP0|Q72IP0_THET2,61.7,50.43,10,1,1,,13711,Succinate dehydrogenase membrane anchor subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1092 PE=4 SV=1
129,607,Q72HX8|Q72HX8_THET2,93.7,50.34,3,4,1,,81863,Hypothetical cytosolic protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1354 PE=4 SV=1
151,793,Q72I50|Q72I50_THET2,92.2,49.92,3,4,0,,82502,Endonuclease MutS2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mutS PE=3 SV=1
166,900,Q72K57|Q72K57_THET2,91.4,49.51,4,4,0,,52707,Glutathione-regulated potassium-efflux system protein kefC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=kefC PE=4 SV=1
534,388,sp|Q72LM0|PANB_THET2,79.8,49.14,11,2,2,,28270,3-methyl-2-oxobutanoate hydroxymethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=panB PE=3 SV=2
192,481,#DECOY#Q72KL6|Q72KL6_THET2,96.7,49.01,6,3,0,,24952,Probable membrane transporter protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0309 PE=3 SV=1
164,403,Q72I46|Q72I46_THET2,95.8,48.75,5,3,1,,48954,Maltose transport system permease protein malG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=malG PE=3 SV=1
244,340,sp|Q72IH5|TRMN_THET2,96.5,48.55,6,3,1,Formylation,36980,tRNA (guanine(6)-N2)-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trmN PE=1 SV=1
81,497,Q72JA2|Q72JA2_THET2,94.9,48.42,6,4,0,,38634,Peptidoglycan glycosyltransferase RodA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rodA PE=3 SV=1
278,1384,Q746A8|Q746A8_THET2,73.8,48.26,2,3,0,,95496,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0147 PE=4 SV=1
219,1219,Q746F3|Q746F3_THET2,75.8,48.24,2,3,0,,90249,CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0102 PE=3 SV=1
322,584,Q72GJ8|Q72GJ8_THET2,95.3,48.07,5,3,0,,33032,Phosphate regulon transcriptional regulatory protein phoB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phoB PE=4 SV=1
212,873,#DECOY#Q72IM5|Q72IM5_THET2,90.0,48.03,3,3,0,,59716,SLT domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1107 PE=4 SV=1
640,334,sp|Q72L49|Y214_THET2,61.7,47.92,12,1,1,,20957,UPF0340 protein TT_C0214 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0214 PE=1 SV=1
