Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
164,546,Q72L12|Q72L12_THET2,87.7,81.40,3,3,1,,130822,Methionine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0253 PE=3 SV=1
359,325,Q72L18|Q72L18_THET2,82.9,81.40,26,2,1,,11869,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0246 PE=4 SV=1
204,902,Q72LQ6|Q72LQ6_THET2,81.0,81.34,12,2,1,,26961,Dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0002 PE=4 SV=1
400,223,Q72IC0|Q72IC0_THET2,68.4,81.23,4,1,1,,44568,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1212 PE=1 SV=1
358,281,sp|Q72J72|VATA_THET2,83.5,80.96,5,2,2,Oxidation (M); Formylation,63660,V-type ATP synthase alpha chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpA PE=3 SV=1
91,233,sp|Q72HR3|RL27_THET2,98.4,79.70,27,4,3,,9480,50S ribosomal protein L27 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmA PE=1 SV=3
493,415,Q72HH2|Q72HH2_THET2,61.7,79.13,8,1,1,,29270,PhaN OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phaN PE=4 SV=1
375,270,Q72G93|Q72G93_THET2,61.7,78.83,6,1,1,,31753,Acetyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1955 PE=4 SV=1
431,1133,Q72H94|Q72H94_THET2,61.7,78.71,16,1,1,,21916,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1601 PE=4 SV=1
397,215,sp|Q72J69|VATE_THET2,71.5,77.88,13,1,1,,20588,V-type ATP synthase subunit E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpE PE=3 SV=1
309,236,Q72IM0|Q72IM0_THET2,96.5,77.51,10,3,1,,40012,Na_H_Exchanger domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1112 PE=4 SV=1
281,186,sp|Q72KH6|SYD_THET2,84.3,76.13,4,2,2,,66030,Aspartate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aspS PE=3 SV=1
314,1143,Q72GJ1|Q72GJ1_THET2,84.4,75.50,17,2,2,,13145,Translation initiation inhibitor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1857 PE=3 SV=1
224,273,Q72KI3|Q72KI3_THET2,93.0,75.40,9,2,2,,22725,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
292,344,sp|P62661|RS20_THET2,61.7,75.31,10,2,2,,11689,30S ribosomal protein S20 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsT PE=1 SV=2
472,366,Q72HM0|Q72HM0_THET2,63.6,75.17,10,1,1,,22411,RNA 2' 3'-cyclic phosphodiesterase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1467 PE=3 SV=1
414,231,Q72JY8|Q72JY8_THET2,80.5,75.15,8,2,1,,32647,Putative fructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0630 PE=4 SV=1
409,287,sp|Q72G72|GLGC_THET2,84.3,74.63,6,2,2,,47195,Glucose-1-phosphate adenylyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glgC PE=3 SV=1
432,382,Q72J05|Q72J05_THET2,61.7,73.97,4,1,1,,67880,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0976 PE=1 SV=1
436,337,sp|Q72I15|RL24_THET2,61.7,73.59,10,1,1,,12057,50S ribosomal protein L24 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplX PE=1 SV=1
357,341,sp|P62660|RS19_THET2,83.8,73.59,19,2,2,,10581,30S ribosomal protein S19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsS PE=1 SV=2
494,95,sp|Q72GF9|SYP_THET2,61.7,73.52,4,1,1,,54514,Proline--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=proS PE=3 SV=1
237,246,Q72H97|Q72H97_THET2,81.0,73.49,8,2,1,,29188,Ribosomal RNA small subunit methyltransferase I OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rsmI PE=3 SV=1
132,387,sp|Q72LP2|LGT_THET2,80.7,72.93,7,2,1,,32152,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lgt PE=3 SV=1
379,309,Q72IM1|Q72IM1_THET2,61.7,71.19,10,2,1,,31051,Periplasmic serine protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1111 PE=4 SV=1
471,158,sp|Q72H75|GATB_THET2,67.2,70.99,4,1,1,,52264,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatB PE=3 SV=1
266,1258,Q72I40|Q72I40_THET2,78.1,70.89,12,2,1,,15871,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1292 PE=4 SV=1
399,372,Q72IW8|Q72IW8_THET2,68.6,70.77,6,2,1,,41399,Pilus-associated protein pilM OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilM PE=1 SV=1
495,307,Q72GS7|Q72GS7_THET2,61.7,70.44,27,1,1,Oxidation (M),12028,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1771 PE=3 SV=1
315,60,sp|P61707|SYA_THET2,84.4,70.37,4,2,2,,97480,Alanine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=alaS PE=3 SV=1
174,364,Q72I98|Q72I98_THET2,80.4,70.36,4,2,0,,30537,Delta-aminolevulinic acid dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1234 PE=3 SV=1
391,394,Q72KW1|Q72KW1_THET2,86.5,69.46,6,2,1,,56680,Gamma-glutamyltranspeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0403 PE=4 SV=1
410,164,sp|Q72H98|PFKA_THET2,84.3,68.73,6,2,2,,33537,ATP-dependent 6-phosphofructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pfkA PE=3 SV=1
306,237,sp|Q72L05|CAPP_THET2,83.5,68.27,3,2,1,,96534,Phosphoenolpyruvate carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ppc PE=3 SV=1
353,208,Q72J04|Q72J04_THET2,95.0,67.90,8,3,2,,64554,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0977 PE=1 SV=1
485,257,Q72GF4|Q72GF4_THET2,63.3,67.75,8,1,1,,43144,Molybdopterin molybdenumtransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=moeA PE=3 SV=1
496,198,Q72IA2|Q72IA2_THET2,61.7,67.74,3,1,1,,71203,Non-specific serine/threonine protein kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1230 PE=4 SV=1
402,260,Q72KS0|Q72KS0_THET2,66.4,67.24,6,1,1,,24528,Short chain dehydrogenase/reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0410 PE=3 SV=1
317,254,Q746M3|Q746M3_THET2,84.1,66.21,13,2,2,,18856,2-dehydro-3-deoxy-phosphogluconate aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0030 PE=3 SV=1
355,245,sp|P62666|RS6_THET2,84.3,65.74,18,2,2,,11973,30S ribosomal protein S6 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsF PE=1 SV=1
411,300,sp|Q72L77|RL35_THET2,84.2,65.12,26,2,2,,7484,50S ribosomal protein L35 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmI PE=1 SV=3
433,334,sp|Q72L49|Y214_THET2,61.7,64.79,12,1,1,,20957,UPF0340 protein TT_C0214 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0214 PE=1 SV=1
376,283,sp|P61728|RISB_THET2,61.7,64.08,15,1,1,,16647,6 7-dimethyl-8-ribityllumazine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ribH PE=3 SV=1
377,396,Q72I94|Q72I94_THET2,61.7,63.94,11,1,1,,11953,Robl_LC7 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1238 PE=4 SV=1
435,132,Q72JI4|Q72JI4_THET2,61.7,63.35,3,1,1,,45018,Aminopeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0788 PE=3 SV=1
250,13,sp|Q72HM5|RPOB_THET2,97.6,63.07,3,4,3,,125260,DNA-directed RNA polymerase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoB PE=3 SV=1
434,1151,Q72JL5|Q72JL5_THET2,61.7,62.50,25,1,1,,12071,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0757 PE=3 SV=1
380,1136,sp|Q72ID6|RPOZ_THET2,61.7,61.93,12,1,1,,11517,DNA-directed RNA polymerase subunit omega OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoZ PE=3 SV=1
413,263,Q72GE7|Q72GE7_THET2,80.7,61.91,14,2,1,Oxidation (M),30314,2-nitropropane dioxygenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1901 PE=4 SV=1
497,111,sp|Q72JT2|FLOA_THET2,61.7,61.40,9,1,1,,34868,Flotillin-like protein FloA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=floA PE=3 SV=1
378,196,sp|Q72HM1|RNY_THET2,61.7,61.38,6,1,1,,64623,Ribonuclease Y OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rny PE=3 SV=1
390,288,Q72H50|Q72H50_THET2,96.3,60.80,23,2,2,,26920,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1645 PE=3 SV=1
498,1242,Q72IK2|Q72IK2_THET2,61.7,60.72,5,1,1,,32840,Putative protease IV transmembrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1130 PE=3 SV=1
262,74,Q72GB8|Q72GB8_THET2,97.5,59.81,1,3,3,,198664,Ribonucleoside-diphosphate reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1930 PE=3 SV=1
318,408,sp|Q72H00|PSP_THET2,80.6,59.62,9,2,1,,27436,Phosphoserine phosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1695 PE=1 SV=1
381,253,Q72IU5|Q72IU5_THET2,61.7,59.35,8,1,1,,20665,CcmG protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ccmG PE=4 SV=1
479,436,Q72HE8|Q72HE8_THET2,70.9,58.35,9,1,1,,32393,Beta-ureidopropionase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1539 PE=4 SV=1
462,220,Q746P1|Q746P1_THET2,71.6,56.82,6,1,1,Oxidation (M),26002,Precorrin-4 C11-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0012 PE=3 SV=1
482,786,Q72KD5|Q72KD5_THET2,66.2,56.78,16,1,1,,20340,Phosphohydrolase (MutT/nudix family protein) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mutT PE=3 SV=1
437,578,Q72IT4|Q72IT4_THET2,61.7,56.29,7,1,1,,30225,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1048 PE=4 SV=1
499,159,Q72KV1|Q72KV1_THET2,61.7,55.85,9,1,1,,31436,Iron(III) dicitrate-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0390 PE=4 SV=1
172,713,#DECOY#Q72HA7|Q72HA7_THET2,92.2,55.70,4,4,0,,58173,DNA polymerase III subunit gamma/tau OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dnaX PE=3 SV=1
293,262,Q72IX8|Q72IX8_THET2,61.6,55.29,3,1,1,,30381,Signal peptidase I OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1003 PE=3 SV=1
502,170,sp|Q72LH1|AROA_THET2,61.7,55.23,3,1,1,,46112,3-phosphoshikimate 1-carboxyvinyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aroA PE=3 SV=1
99,280,sp|Q72GD5|NUOH_THET2,80.0,55.21,5,2,1,,41009,NADH-quinone oxidoreductase subunit H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoH PE=3 SV=1
457,468,sp|Q72JP9|MURG_THET2,75.2,55.09,7,1,1,,35974,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=murG PE=3 SV=1
290,829,Q72HX3|Q72HX3_THET2,61.7,55.06,14,1,1,,8563,SHOCT domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1359 PE=4 SV=1
290,1155,Q72HW0|Q72HW0_THET2,61.7,55.06,13,1,1,,9365,SHOCT domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1372 PE=4 SV=1
265,83,Q72IC7|Q72IC7_THET2,83.6,54.92,7,2,2,,38259,Deoxyhypusine synthase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1205 PE=3 SV=1
506,333,Q72IR6|Q72IR6_THET2,61.6,54.86,12,1,1,,7748,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1066 PE=1 SV=1
500,1137,Q72I75|Q72I75_THET2,61.7,54.39,9,1,1,,17461,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1257 PE=3 SV=1
316,321,sp|Q72I12|RL29_THET2,84.2,53.55,24,2,2,,8650,50S ribosomal protein L29 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmC PE=1 SV=1
200,479,Q72KH2|Q72KH2_THET2,95.6,53.32,5,4,0,,37083,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0363 PE=4 SV=1
238,416,sp|Q72H22|COXX_THET2,78.4,53.17,3,2,1,,65771,Protoheme IX farnesyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ctaB PE=3 SV=1
465,399,Q72J01|Q72J01_THET2,70.4,53.17,4,1,1,,28020,Mannose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0980 PE=4 SV=1
501,895,Q72IA0|Q72IA0_THET2,61.7,53.16,6,1,1,,64392,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1232 PE=4 SV=1
412,358,Q72L69|Q72L69_THET2,83.8,52.55,6,2,2,,30369,Purine nucleoside phosphorylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0194 PE=3 SV=1
503,866,Q72HX9|Q72HX9_THET2,61.7,51.73,4,1,1,,32679,Mechanosensitive ion channel OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1353 PE=3 SV=1
438,1139,Q72JL3|Q72JL3_THET2,61.7,51.67,5,1,1,,17764,Biotin carboxyl carrier protein of acetyl-CoA carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0759 PE=4 SV=1
323,224,Q72IZ1|Q72IZ1_THET2,76.0,51.27,2,2,1,,89094,DNA gyrase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gyrA PE=3 SV=1
291,1316,Q72IP0|Q72IP0_THET2,61.7,51.19,10,1,1,,13711,Succinate dehydrogenase membrane anchor subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1092 PE=4 SV=1
329,266,sp|Q72I11|RL16_THET2,61.7,51.07,6,1,1,,15947,50S ribosomal protein L16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplP PE=1 SV=1
159,371,sp|P61500|RECA_THET2,96.5,50.24,5,3,0,,36342,Protein RecA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recA PE=3 SV=1
310,542,#DECOY#sp|Q72H22|COXX_THET2,91.0,49.86,4,4,1,Formylation,65771,Protoheme IX farnesyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ctaB PE=3 SV=1
148,569,Q746N8|Q746N8_THET2,94.3,49.08,5,4,0,,43900,CbiX protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=cbiX PE=4 SV=1
296,460,#DECOY#Q72IG4|Q72IG4_THET2,92.4,49.02,2,2,0,,65314,Putative oligoendopeptidase F protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1168 PE=3 SV=1
244,1391,Q72IC8|Q72IC8_THET2,62.3,48.92,2,3,0,,102846,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1204 PE=4 SV=1
363,1271,Q72HU3|Q72HU3_THET2,79.1,48.45,3,2,0,,42278,Glycos_transf_1 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1391 PE=4 SV=1
403,518,Q72LN4|Q72LN4_THET2,62.5,48.06,20,1,1,,14084,Probable methylmalonyl-coA epimerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=coA PE=3 SV=1
134,412,Q72JH8|Q72JH8_THET2,94.4,48.02,3,3,0,,69506,Hypothetical membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0794 PE=4 SV=1
481,67,sp|Q72L85|SYG_THET2,67.2,47.44,4,1,1,,58272,Glycine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glyQS PE=3 SV=1
216,514,#DECOY#Q72IH4|Q72IH4_THET2,55.9,47.30,2,2,0,,59328,Predicted GTPase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1158 PE=4 SV=1
77,497,Q72JA2|Q72JA2_THET2,95.1,47.02,6,4,0,,38634,Peptidoglycan glycosyltransferase RodA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rodA PE=3 SV=1
504,227,Q746P0|Q746P0_THET2,61.7,46.96,18,1,1,Carbamidomethylation,31134,Precorrin-3B C17-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0013 PE=4 SV=1
236,924,#DECOY#Q72JG9|Q72JG9_THET2,84.1,46.93,2,3,0,,72861,Single-stranded-DNA-specific exonuclease RecJ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ecJ PE=3 SV=1
131,383,Q72JJ4|Q72JJ4_THET2,86.9,46.82,2,3,0,,106033,Sensory transduction histidine kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0778 PE=4 SV=1
147,440,#DECOY#sp|Q72KF8|PDXT_THET2,96.7,46.58,8,3,0,,21078,Pyridoxal 5'-phosphate synthase subunit PdxT OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pdxT PE=3 SV=1
505,349,Q72GP0|Q72GP0_THET2,61.7,46.14,35,1,1,,19364,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1808 PE=4 SV=1
213,840,Q72K80|Q72K80_THET2,61.1,46.02,2,2,0,,49430,Phosphoglucomutase/phosphomannomutase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0291 PE=3 SV=1
483,119,sp|Q72HA1|SYFA_THET2,66.1,45.79,3,1,1,,39249,Phenylalanine--tRNA ligase alpha subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheS PE=3 SV=1
347,261,Q72GZ8|Q72GZ8_THET2,71.6,45.71,10,1,1,,27542,Enoyl-CoA hydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1697 PE=3 SV=1
160,471,#DECOY#Q746K5|Q746K5_THET2,93.7,45.66,4,4,0,,54888,Nucleoside-diphosphate-sugar epimerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0048 PE=4 SV=1
120,850,#DECOY#Q72KQ7|Q72KQ7_THET2,85.3,44.96,2,3,0,,68333,DNA polymerase III epsilon chain-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0461 PE=4 SV=1
95,588,#DECOY#Q72KF0|Q72KF0_THET2,88.1,44.73,2,3,0,,79678,Multifunctional fusion protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=secD PE=3 SV=1
177,465,#DECOY#sp|Q72IK9|CLPB_THET2,69.7,44.71,2,3,0,,96140,Chaperone protein ClpB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpB PE=3 SV=1
97,581,#DECOY#Q72K84|Q72K84_THET2,92.4,44.39,4,3,0,,42713,Na(+)/H(+) antiporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0563 PE=4 SV=1
192,793,Q72I50|Q72I50_THET2,79.7,44.29,2,3,0,,82502,Endonuclease MutS2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mutS PE=3 SV=1
176,774,Q72HT6|Q72HT6_THET2,78.4,44.20,3,2,0,,36791,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1400 PE=4 SV=1
202,393,Q72G97|Q72G97_THET2,89.1,43.69,3,3,0,,58056,ATP-dependent DNA helicase recG-related protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recG PE=4 SV=1
201,741,#DECOY#Q72HN1|Q72HN1_THET2,89.6,43.64,3,3,0,,52638,Transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1455 PE=3 SV=1
342,129,sp|Q72JJ7|RNJ_THET2,77.8,43.61,2,1,1,,64031,Ribonuclease J OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rnj PE=1 SV=1
211,1272,Q72JY0|Q72JY0_THET2,69.0,43.61,2,3,0,,95452,DNA helicase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0638 PE=4 SV=1
442,277,Q72LI0|Q72LI0_THET2,60.1,43.33,1,1,1,,73388,Long-chain-fatty-acid-CoA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0079 PE=4 SV=1
320,319,Q72H67|Q72H67_THET2,80.0,43.11,7,2,1,,32564,Maltose transport system permease protein malF OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=malF PE=3 SV=1
163,606,sp|Q72K85|MNME_THET2,93.8,42.84,6,4,1,Formylation,46935,tRNA modification GTPase MnmE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mnmE PE=3 SV=1
150,1193,#DECOY#Q72KI1|Q72KI1_THET2,73.2,42.77,2,3,0,,88667,tRNA nucleotidyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0479 PE=3 SV=1
507,336,Q746F1|Q746F1_THET2,61.6,42.64,4,1,1,,27348,CRISPR system Cms endoribonuclease Csm3 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0104 PE=3 SV=1
152,669,#DECOY#Q72J77|Q72J77_THET2,91.8,42.34,3,3,1,,85789,ATP-dependent DNA helicase RecG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=recG PE=3 SV=1
